annotator_id,sim_rating,id1,id2
3747429,0, 33088, 25047
3747469,0, 26165, 11142
3747429,2, 5439, 8863
3747429,1, 16872, 72281
3747469,1, 37485, 15357
3747472,0, 10842, 11142
3747429,0, 11142, 69868
3747429,3, 37461, 30582
3747472,0, 5439, 55236
3747429,0, 37485, 5088
3747429,0, 27790, 19929
3747429,0, 29094, 14975
3747469,0, 37844, 14975
3747429,0, 66730, 52438
3747472,1, 29094, 30582
3747429,0, 36132, 29590
3747429,1, 16987, 2134
3747469,0, 21227, 235
3747429,0, 27790, 46366
3747435,2, 29094, 24369
3747435,0, 62264, 19354
3747429,0, 16872, 12476
3747435,1, 37416, 24369
3747435,0, 66730, 22840
3747435,5, 3348, 31841
3747429,0, 29094, 59899
3747429,3, 235, 52438
3747429,1, 26165, 8719
3747429,0, 37485, 25047
3747429,4, 19354, 8719
3747429,4, 34119, 22822
3747429,0, 29094, 19929
3747429,0, 34125, 2134
3747435,5, 7727, 12971
3747435,1, 76075, 7291
3747435,0, 46366, 2134
3747435,1, 36132, 7291
3747435,0, 30582, 22840
3747435,4, 16987, 21856
3747427,1, 16987, 8851
3747427,0, 37844, 36132
3747427,1, 34119, 55236
3747427,4, 7291, 22822
3747427,1, 48054, 33088
3747469,1, 3348, 7291
3747469,0, 19354, 36583
3747427,3, 76075, 1868
3747469,0, 55093, 69868
3747427,0, 66730, 22840
3747469,1, 69790, 37416
3747427,0, 31722, 10052
3747469,0, 16872, 10842
3747469,0, 22840, 34125
3747469,2, 29094, 37194
3747469,0, 66730, 22822
3747435,1, 37461, 55236
3747435,0, 32204, 16872
3747435,1, 22822, 38000
3747435,3, 37844, 7727
3747435,1, 33902, 37844
3747435,0, 37461, 31841
3747435,3, 66730, 29590
3747427,0, 59899, 48594
3747427,1, 21856, 14975
3747435,1, 8851, 37844
3747435,4, 22840, 52438
3747427,1, 3348, 27446
3747435,2, 27790, 8842
3747435,0, 235, 69868
3747427,0, 9975, 69868
3747435,2, 28616, 62264
3747435,0, 29094, 46366
3747435,0, 30582, 46366
3747435,0, 3071, 34125
3747427,1, 36132, 59899
3747427,2, 62264, 11142
3747427,0, 24450, 19929
3747427,1, 14251, 21856
3747427,0, 33902, 38000
3747427,1, 28616, 21227
3747427,0, 27790, 46366
3747427,1, 69790, 38000
3747427,0, 28437, 72281
3747427,1, 35331, 10052
3747427,0, 37844, 24369
3747427,0, 11068, 11142
3747427,0, 34119, 76479
3747427,2, 16987, 27446
3747427,1, 37416, 21227
3747435,1, 8863, 8719
3747427,3, 31722, 52438
3747427,2, 76075, 2134
3747427,0, 76479, 32204
3747427,0, 9975, 6632
3747427,0, 3348, 69868
3747427,2, 25639, 22822
3747427,1, 29094, 36583
3747427,1, 28437, 8851
3747427,0, 76479, 22822
3747427,0, 3348, 15357
3747427,0, 34125, 48594
3747427,0, 37485, 29590
3747427,1, 7727, 10842
3747427,1, 52438, 25047
3747427,0, 16987, 59899
3747427,0, 72281, 10842
3747427,1, 36132, 12476
3747427,1, 10052, 22822
3747427,2, 33902, 22840
3747427,0, 55093, 22840
3747427,0, 19929, 36583
3747427,0, 29590, 2134
3747427,3, 12971, 55236
3747427,1, 33902, 14975
3747427,0, 33088, 5088
3747427,1, 31841, 76479
3747427,0, 26165, 27446
3747427,1, 36132, 69868
3747427,3, 8719, 24450
3747427,0, 6632, 38000
3747427,1, 59899, 12971
3747427,0, 8842, 22840
3747427,0, 29094, 22822
3747469,0, 34119, 21856
3747469,3, 37485, 38000
3747469,1, 8719, 11142
3747488,1, 28437, 37194
3747469,0, 16987, 59899
3747469,3, 27790, 24450
3747469,1, 29094, 35331
3747488,0, 7291, 21856
3747469,3, 34119, 31841
3747469,2, 33088, 11068
3747469,3, 31841, 14975
3747469,1, 33902, 19354
3747469,2, 34119, 11142
3747469,0, 7291, 15357
3747469,1, 29094, 28616
3747469,1, 37461, 27790
3747469,1, 21856, 12971
3747469,3, 27790, 16872
3747431,1, 69790, 10842
3747431,2, 22822, 37194
3747431,3, 5439, 14975
3747431,1, 1868, 76479
3747431,1, 62264, 6632
3747431,2, 37741, 27446
3747431,2, 32204, 9975
3747431,3, 2134, 55236
3747431,3, 5439, 22822
3747431,3, 31841, 38000
3747431,1, 3348, 33902
3747431,4, 33088, 2134
3747431,3, 27790, 22822
3747431,1, 48054, 55236
3747431,1, 5088, 15357
3747431,3, 33088, 14975
3747431,1, 34119, 6632
3747431,2, 19354, 15357
3747431,1, 48054, 10842
3747431,2, 31841, 72281
3747431,1, 10842, 14975
3747431,1, 8863, 34125
3747431,1, 28437, 33088
3747431,1, 31841, 22840
3747431,1, 21856, 12971
3747431,3, 1868, 235
3747431,1, 8842, 7727
3747431,1, 76479, 24369
3747431,1, 52438, 69868
3747431,1, 66730, 8719
3747431,1, 35331, 24450
3747431,1, 31841, 27790
3747431,1, 10842, 69868
3747431,1, 8863, 25047
3747431,1, 33902, 11142
3747431,1, 8851, 19354
3747431,1, 5439, 10052
3747431,1, 11068, 6632
3747431,1, 31841, 48594
3747431,1, 26165, 11142
3747431,1, 16987, 76479
3747431,1, 33902, 14975
3747431,2, 11068, 2134
3747431,2, 37844, 34125
3747431,2, 37461, 34125
3747431,1, 34119, 2134
3747431,1, 37485, 3348
3747431,3, 24369, 22822
3747431,1, 37485, 76075
3747431,1, 235, 12476
3747431,1, 33902, 8842
3747431,3, 31841, 8863
3747431,1, 33088, 12971
3747431,3, 21227, 14975
3747431,1, 21227, 15357
3747431,1, 3071, 5088
3747431,1, 15357, 14975
3747431,2, 32204, 10842
3747431,1, 66730, 235
3747431,1, 28437, 10052
3747431,1, 33088, 3071
3747431,1, 5088, 8863
3747431,1, 37844, 21856
3747431,1, 26165, 15357
3747431,1, 25639, 19354
3747469,1, 21856, 14975
3747469,0, 26165, 59899
3747469,0, 22822, 37194
3747469,0, 28437, 37844
3747469,0, 22840, 5088
3747469,1, 29094, 55236
3747469,1, 5439, 11068
3747469,0, 33088, 48594
3747469,4, 33088, 31841
3747469,1, 35331, 33088
3747435,0, 37844, 29590
3747435,0, 31722, 46366
3747435,4, 33902, 37194
3747435,2, 37741, 48594
3747435,0, 55093, 2134
3747469,4, 10052, 48594
3747469,0, 55093, 46366
3747435,3, 34119, 38000
3747469,1, 37741, 9975
3747469,4, 31841, 9975
3747469,0, 22822, 34125
3747469,3, 24369, 55236
3747469,3, 7291, 38000
3747469,1, 8851, 8719
3747469,1, 28437, 21227
3747469,0, 48054, 6632
3747469,3, 28437, 32204
3747527,1, 19354, 5088
3747469,2, 10052, 10842
3747527,1, 8842, 26165
3747527,1, 76075, 5088
3747469,1, 30582, 24450
3747527,1, 3071, 12476
3747527,2, 27790, 8719
3747527,1, 66730, 37844
3747469,3, 8863, 36583
3747469,1, 14251, 12476
3747527,3, 31841, 22822
3747469,1, 21227, 12476
3747527,1, 29094, 8863
3747469,2, 21227, 11068
3747527,3, 29094, 55236
3747469,0, 15357, 34125
3747469,0, 16987, 6632
3747527,1, 7727, 27446
3747527,1, 33902, 21227
3747469,1, 28437, 34119
3747469,3, 29094, 21856
3747527,1, 8851, 33088
3747469,0, 30582, 34125
3747527,1, 33902, 25047
3747527,1, 235, 10842
3747469,0, 36132, 10052
3747527,2, 9975, 38000
3747469,0, 26165, 46366
3747469,3, 32204, 3071
3747527,2, 24369, 2134
3747527,2, 37461, 21227
3747469,1, 31722, 21227
3747527,2, 28437, 1868
3747527,3, 8863, 2134
3747469,1, 27790, 22822
3747527,0, 31722, 15357
3747469,2, 3348, 19929
3747527,2, 36132, 11068
3747469,3, 33902, 9975
3747469,3, 32204, 12971
3747527,2, 59899, 8719
3747527,1, 5439, 37194
3747527,0, 16987, 8863
3747527,2, 55093, 72281
3747527,2, 37844, 2134
3747527,1, 7291, 2134
3747527,0, 33088, 6632
3747527,2, 37461, 72281
3747527,2, 3348, 27790
3747527,0, 25639, 10842
3747527,1, 30582, 36583
3747527,3, 31841, 62264
3747527,3, 30582, 235
3747527,0, 76075, 29590
3747527,0, 8851, 46366
3747527,1, 32204, 10842
3747527,0, 27790, 48594
3747527,3, 25639, 24369
3747527,1, 33088, 69868
3747527,2, 31722, 72281
3747527,1, 48054, 24450
3747527,0, 37485, 5088
3747527,1, 37416, 37194
3747527,4, 16872, 8863
3747527,1, 37461, 31841
3747527,3, 37461, 55093
3747527,1, 55093, 37741
3747527,0, 16872, 26165
3747527,1, 35331, 38000
3747527,3, 29094, 8842
3747527,2, 37416, 24369
3747527,1, 31841, 24369
3747527,0, 5088, 6632
3747527,1, 32204, 2134
3747527,3, 7727, 9975
3747527,0, 66730, 69868
3747533,0, 3348, 27790
3747527,1, 22840, 38000
3747527,0, 66730, 33088
3747527,1, 29094, 52438
3747527,2, 37461, 32204
3747533,1, 7727, 27446
3747533,0, 14975, 6632
3747527,0, 37485, 26165
3747527,2, 21227, 55236
3747533,1, 69790, 62264
3747527,2, 28616, 36132
3747533,0, 22840, 29590
3747533,0, 48054, 37416
3747435,5, 36132, 22840
3747527,3, 8842, 16872
3747533,1, 35331, 59899
3747527,1, 34119, 5088
3747435,4, 72281, 55236
3747435,2, 32204, 21856
3747527,0, 48054, 6632
3747537,1, 37461, 25639
3747533,0, 28616, 12476
3747527,3, 3348, 52438
3747435,3, 37485, 22822
3747435,0, 16987, 46366
3747435,0, 5439, 66730
3747435,0, 34125, 25047
3747527,2, 28616, 9975
3747533,1, 29094, 8851
3747527,3, 52438, 8863
3747533,0, 29590, 69868
3747435,5, 37416, 9975
3747435,1, 29094, 9975
3747537,0, 48054, 5088
3747435,0, 34125, 11142
3747533,1, 26165, 34125
3747435,0, 33088, 10842
3747527,2, 27446, 8719
3747435,4, 5439, 9975
3747435,5, 9975, 36583
3747527,2, 25639, 36132
3747435,3, 33902, 76479
3747435,3, 69790, 15357
3747435,0, 76075, 21227
3747537,2, 7727, 34125
3747435,1, 27790, 31722
3747533,1, 14251, 8842
3747435,0, 28616, 29590
3747527,2, 9975, 36583
3747435,1, 69790, 28616
3747435,4, 29094, 21856
3747435,2, 37461, 14251
3747527,1, 37741, 19929
3747527,2, 28437, 14975
3747527,2, 16987, 37844
3747537,3, 31722, 38000
3747527,2, 8719, 14975
3747527,1, 37485, 31722
3747527,0, 66730, 37461
3747537,1, 69790, 32204
3747527,1, 30582, 5088
3747533,2, 36132, 72281
3747527,1, 72281, 9975
3747527,0, 76479, 72281
3747533,0, 3071, 38000
3747537,2, 16872, 8719
3747469,0, 55093, 35331
3747469,4, 24450, 36583
3747527,2, 29094, 8719
3747527,4, 16987, 37194
3747469,1, 33088, 37194
3747533,0, 8851, 76075
3747537,0, 76479, 16872
3747533,0, 66730, 27790
3747469,2, 8842, 25639
3747537,1, 16872, 25047
3747469,0, 29590, 12476
3747469,0, 66730, 59899
3747469,1, 69790, 19929
3747469,0, 31841, 21856
3747469,0, 5088, 37194
3747533,1, 37485, 34119
3747469,0, 69790, 36583
3747527,1, 28616, 37741
3747537,1, 28437, 7727
3747527,1, 29094, 10052
3747469,3, 37416, 62264
3747527,0, 37461, 33088
3747469,0, 25639, 8719
3747527,0, 37844, 10842
3747533,0, 1868, 11068
3747469,0, 72281, 69868
3747537,4, 8863, 12971
3747533,0, 16987, 3071
3747469,1, 28437, 25639
3747469,1, 5088, 36583
3747469,0, 31841, 10842
3747537,4, 5439, 28616
3747469,0, 14251, 69868
3747527,2, 34119, 7291
3747469,0, 46366, 55236
3747527,1, 66730, 37741
3747533,1, 36132, 24450
3747469,1, 28437, 235
3747469,0, 48054, 37461
3747527,1, 33088, 15357
3747469,0, 16987, 31722
3747533,2, 27446, 7291
3747469,3, 7727, 16872
3747537,2, 27446, 36583
3747469,1, 76479, 24369
3747537,2, 37461, 59899
3747469,0, 72281, 25047
3747533,1, 31722, 37194
3747469,1, 34119, 8719
3747533,0, 10052, 15357
3747469,1, 35331, 12971
3747537,2, 19354, 14975
3747469,3, 72281, 12971
3747469,1, 15357, 8863
3747527,2, 8842, 38000
3747469,0, 8842, 29590
3747469,0, 15357, 11068
3747469,1, 27446, 69868
3747527,3, 2134, 11142
3747469,0, 7727, 34125
3747537,2, 21856, 34125
3747469,2, 12971, 14975
3747527,4, 37416, 19929
3747469,2, 35331, 11068
3747527,2, 37416, 10052
3747469,3, 8863, 19929
3747469,1, 31841, 7291
3747537,2, 35331, 8719
3747537,0, 33902, 59899
3747469,0, 3348, 34125
3747537,4, 33088, 235
3747469,4, 24450, 2134
3747469,2, 72281, 11142
3747527,3, 52438, 7291
3747537,3, 22840, 2134
3747469,1, 28616, 34119
3747527,2, 33902, 27446
3747469,0, 21227, 10842
3747537,3, 35331, 48594
3747469,0, 66730, 27790
3747527,0, 37485, 55093
3747469,1, 22840, 26165
3747469,1, 10842, 55236
3747469,0, 76479, 46366
3747527,3, 31841, 7727
3747469,4, 25639, 16872
3747469,0, 48054, 12476
3747469,1, 5088, 72281
3747469,3, 30582, 55236
3747537,2, 21227, 25639
3747537,1, 69790, 21227
3747469,1, 28616, 21856
3747537,0, 29590, 11068
3747527,1, 3071, 21856
3747469,1, 21856, 69868
3747469,1, 69790, 21856
3747537,1, 52438, 15357
3747469,2, 37416, 36132
3747469,1, 72281, 9975
3747469,0, 35331, 22840
3747469,2, 8851, 32204
3747469,1, 48054, 21227
3747537,0, 37844, 29590
3747469,1, 7727, 9975
3747537,0, 66730, 62264
3747537,0, 46366, 8719
3747469,1, 76075, 48594
3747469,0, 36132, 46366
3747469,1, 62264, 19929
3747469,0, 35331, 32204
3747469,1, 30582, 7291
3747537,1, 29094, 32204
3747469,1, 24369, 22822
3747469,0, 33902, 37741
3747537,2, 8842, 62264
3747469,0, 27790, 25047
3747469,0, 28437, 25047
3747537,2, 48054, 8719
3747469,2, 30582, 15357
3747469,3, 76479, 8719
3747469,1, 8851, 69868
3747469,1, 35331, 19929
3747469,0, 37741, 31841
3747469,0, 46366, 29590
3747469,0, 37416, 8851
3747469,0, 76479, 2134
3747469,0, 35331, 235
3747469,1, 37485, 19929
3747537,4, 25639, 24450
3747469,0, 46366, 25047
3747469,0, 76075, 12476
3747469,0, 33902, 24369
3747537,2, 3348, 37194
3747469,0, 8851, 12476
3747469,2, 25639, 14975
3747469,1, 16872, 22822
3747431,1, 66730, 37485
3747469,0, 5088, 22822
3747469,0, 27790, 34125
3747469,2, 37461, 76075
3747431,3, 48054, 7727
3747469,0, 66730, 52438
3747431,1, 1868, 24450
3747469,2, 7727, 3071
3747469,0, 48054, 27790
3747431,2, 16987, 15357
3747469,2, 31841, 12971
3747431,2, 24450, 48594
3747431,0, 46366, 9975
3747469,1, 3071, 24450
3747431,2, 8851, 72281
3747469,1, 28437, 37194
3747431,2, 27790, 12971
3747469,0, 8842, 12476
3747469,0, 3071, 6632
3747431,2, 28616, 27446
3747431,1, 55093, 8851
3747431,1, 1868, 5088
3747431,1, 76075, 29590
3747469,4, 34119, 14975
3747431,3, 29094, 52438
3747469,2, 7291, 24450
3747431,1, 27446, 69868
3747469,1, 28616, 32204
3747431,3, 24369, 55236
3747469,1, 37485, 8842
3747431,2, 9975, 22822
3747431,1, 59899, 69868
3747469,1, 29094, 8863
3747431,2, 24369, 19929
3747469,0, 59899, 69868
3747431,1, 55093, 2134
3747469,0, 48054, 25047
3747469,0, 33088, 72281
3747431,3, 5439, 31841
3747469,0, 52438, 2134
3747431,1, 29094, 10842
3747469,1, 1868, 12476
3747469,2, 7727, 55236
3747431,3, 24369, 24450
3747469,0, 19929, 12476
3747431,2, 37741, 9975
3747431,2, 8851, 32204
3747469,0, 235, 55236
3747469,0, 34125, 69868
3747469,0, 29590, 12971
3747431,1, 19929, 12476
3747431,2, 8863, 12971
3747431,1, 34125, 11068
3747431,3, 1868, 19929
3747469,0, 7727, 24450
3747431,1, 72281, 15357
3747469,0, 235, 26165
3747431,3, 31722, 52438
3747469,0, 76479, 10842
3747431,1, 16987, 33088
3747469,0, 24369, 46366
3747431,2, 76075, 11142
3747469,1, 5439, 10052
3747431,1, 8863, 12476
3747431,4, 37741, 14251
3747431,1, 66730, 19929
3747469,1, 34119, 31722
3747431,2, 26165, 2134
3747469,2, 235, 22822
3747431,1, 72281, 10842
3747469,2, 33902, 76479
3747431,1, 8851, 15357
3747431,1, 16987, 11142
3747469,1, 24450, 55236
3747431,1, 66730, 5088
3747431,2, 21227, 55236
3747431,3, 37416, 12971
3747469,1, 21227, 27446
3747431,2, 1868, 22840
3747431,1, 48054, 26165
3747469,1, 31841, 8842
3747431,1, 16987, 72281
3747469,1, 16987, 25047
3747431,1, 66730, 9975
3747431,1, 66730, 30582
3747469,0, 28616, 235
3747472,0, 10842, 55236
3747431,2, 5439, 19929
3747469,0, 62264, 76479
3747469,0, 31841, 8719
3747431,1, 235, 36132
3747431,1, 5439, 8851
3747431,1, 66730, 48594
3747431,1, 69790, 8842
3747431,1, 76479, 15357
3747431,1, 35331, 29590
3747431,1, 28437, 3348
3747431,1, 55093, 14975
3747431,1, 26165, 10842
3747431,3, 7727, 59899
3747431,1, 27790, 21856
3747431,3, 21227, 25639
3747431,3, 33088, 7291
3747431,1, 62264, 5088
3747431,3, 69790, 33088
3747431,1, 16987, 22840
3747431,2, 37416, 55236
3747431,1, 34119, 5088
3747431,3, 7727, 7291
3747431,1, 66730, 27446
3747431,1, 66730, 76075
3747431,1, 62264, 7727
3747431,1, 235, 48594
3747431,1, 3348, 22840
3747431,1, 72281, 48594
3747431,1, 5088, 69868
3747431,1, 8719, 24450
3747431,1, 76479, 38000
3747431,1, 37416, 27790
3747431,1, 8851, 48594
3747431,1, 37416, 38000
3747431,2, 32204, 11142
3747431,1, 19354, 8863
3747431,3, 37741, 2134
3747431,2, 12971, 11068
3747431,1, 7727, 11068
3747472,0, 26165, 46366
3747431,2, 16872, 52438
3747472,1, 31841, 27790
3747472,0, 33902, 8851
3747472,4, 16872, 36583
3747472,0, 30582, 62264
3747472,0, 29094, 33088
3747472,0, 76075, 27790
3747472,1, 35331, 2134
3747488,1, 14975, 34125
3747488,4, 5439, 16872
3747488,1, 14251, 38000
3747488,3, 8842, 24369
3747488,1, 3071, 8719
3747488,2, 37461, 235
3747488,1, 69790, 8719
3747488,3, 33088, 36132
3747488,2, 33902, 32204
3747488,1, 33902, 3071
3747488,0, 37844, 32204
3747488,0, 11142, 69868
3747488,2, 27790, 2134
3747980,0, 37461, 7727
3747980,0, 48054, 48594
3747980,2, 33902, 21856
3747980,1, 59899, 34125
3747980,4, 62264, 22840
3747488,3, 33088, 8842
3747488,0, 37416, 26165
3747980,5, 22822, 19929
3747980,0, 21856, 2134
3747488,0, 16987, 25639
3747488,0, 12971, 25047
3747980,4, 76075, 19929
3747488,4, 28437, 12476
3747980,0, 8863, 25047
3747980,0, 29590, 9975
3747488,2, 8851, 10052
3747980,1, 37461, 33088
3747980,0, 52438, 69868
3747980,4, 3071, 52438
3747980,1, 37416, 7727
3747980,2, 37485, 28616
3747980,2, 29094, 12971
3747980,0, 55093, 37194
3747980,0, 76479, 69868
3747980,0, 76075, 26165
3747980,1, 235, 27446
3747980,0, 37416, 5088
3747980,1, 28437, 24450
3747980,0, 27790, 31722
3747980,0, 27790, 5088
3747980,2, 37416, 72281
3747980,0, 31722, 69868
3747985,0, 34119, 26165
3747985,0, 62264, 5088
3747985,3, 37416, 12971
3747980,4, 35331, 12476
3747980,0, 37844, 22822
3747985,1, 29094, 11142
3747488,2, 2134, 12476
3747985,1, 21227, 235
3747985,0, 37461, 37741
3747985,2, 1868, 72281
3747985,2, 48054, 21227
3747985,2, 3071, 55236
3747985,2, 37461, 12971
3747985,1, 35331, 14975
3747985,2, 30582, 12971
3747985,2, 28437, 37416
3747985,3, 32204, 10052
3747985,1, 48054, 37461
3747985,1, 10052, 15357
3747985,0, 5439, 6632
3747985,1, 29094, 14251
3747980,2, 14251, 72281
3747985,2, 16987, 21856
3747980,1, 24369, 10052
3747985,2, 3348, 24369
3747985,2, 48054, 8842
3747985,1, 46366, 38000
3747985,0, 19929, 48594
3747985,0, 30582, 25047
3747980,3, 235, 11142
3747985,3, 27790, 24450
3747985,0, 11142, 48594
3747980,0, 33088, 55236
3747985,0, 34119, 48594
3747985,1, 19354, 22822
3747985,1, 62264, 38000
3747985,1, 37461, 16872
3747985,0, 21856, 6632
3747985,2, 33088, 38000
3747985,4, 235, 36583
3747985,1, 15357, 11142
3747980,1, 37485, 16987
3747980,0, 37844, 59899
3747985,0, 14975, 12476
3747985,0, 9975, 6632
3747985,3, 7291, 14975
3747985,2, 11068, 38000
3747985,1, 27790, 29590
3747985,0, 31841, 26165
3747985,0, 16872, 6632
3747985,1, 31722, 21856
3747985,1, 33902, 14251
3747985,0, 21227, 19354
3747985,0, 19354, 69868
3747985,3, 37416, 33088
3747985,0, 35331, 34125
3747985,3, 14251, 22822
3747985,0, 37485, 34125
3747985,1, 48054, 235
3747985,0, 55093, 59899
3747985,2, 32204, 2134
3747488,2, 37485, 22840
3747488,0, 5439, 55093
3747980,3, 9975, 24450
3747980,0, 235, 8719
3747980,4, 37416, 22840
3747488,1, 15357, 8719
3747488,0, 37741, 5088
3747488,1, 76075, 10052
3747980,2, 36132, 24369
3747980,1, 3348, 8719
3747980,1, 26165, 36583
3747980,0, 55093, 55236
3747980,4, 72281, 14975
3747488,3, 29094, 24450
3747488,2, 30582, 32204
3747488,4, 37416, 16872
3747488,3, 52438, 19929
3747488,1, 62264, 9975
3747424,0, 8842, 21856
3747488,0, 235, 27446
3747424,0, 28616, 48594
3747424,1, 8842, 32204
3747424,0, 31841, 15357
3747424,0, 3348, 15357
3747424,0, 3348, 10052
3747424,0, 31841, 59899
3747424,2, 1868, 36583
3747424,2, 16987, 5088
3747424,0, 29094, 9975
3747424,0, 36132, 48594
3747424,0, 7291, 48594
3747424,0, 55093, 10842
3747424,0, 8842, 37844
3747424,0, 8842, 16872
3747424,0, 14251, 62264
3747424,0, 22840, 24369
3747424,0, 21227, 8719
3747424,0, 3071, 27446
3747424,0, 6632, 69868
3747424,0, 22822, 55236
3747424,0, 235, 29590
3747980,0, 31841, 12476
3747488,3, 3348, 35331
3747980,1, 48054, 235
3747980,1, 34119, 7727
3747980,0, 33902, 32204
3747980,2, 30582, 9975
3747980,3, 37416, 31841
3747980,0, 9975, 11068
3747980,2, 33088, 1868
3747980,0, 22840, 12476
3747980,0, 2134, 6632
3747488,2, 3348, 22840
3747488,3, 5439, 38000
3747488,3, 31841, 19929
3747488,2, 5088, 21856
3747488,2, 62264, 22840
3747488,1, 69790, 11068
3747488,3, 30582, 19354
3747488,3, 7291, 14975
3747488,1, 28437, 37485
3747488,4, 3348, 25639
3747488,2, 15357, 14975
3747488,2, 37741, 12971
3747488,3, 48054, 10052
3747488,3, 19354, 48594
3747488,0, 66730, 46366
3747488,1, 31841, 37844
3747488,3, 21856, 48594
3747488,1, 28616, 5088
3747488,0, 66730, 7727
3747488,3, 35331, 8842
3747488,2, 62264, 10052
3747424,0, 7291, 37194
3747424,0, 29094, 2134
3747424,0, 1868, 6632
3747424,0, 69790, 76479
3747424,0, 62264, 7727
3747424,0, 66730, 55093
